"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN018103100","PATIALA, IN","1991-08-17","81",,
"IN018103100","PATIALA, IN","1991-08-18","83","92","78"
"IN018103100","PATIALA, IN","1991-08-19","86","92","79"
"IN018103100","PATIALA, IN","1991-08-20","85","94",
"IN018103100","PATIALA, IN","1991-08-21","80",,
"IN018103100","PATIALA, IN","1991-08-22","81","86",
"IN018103100","PATIALA, IN","1991-08-23","80","87","76"
"IN018103100","PATIALA, IN","1991-08-24","83","91","76"
"IN018103100","PATIALA, IN","1991-08-25","83","88","79"
"IN018103100","PATIALA, IN","1991-08-26","80","88","77"
"IN018103100","PATIALA, IN","1991-08-27","82","88",
"IN018103100","PATIALA, IN","1991-08-28","82","87","76"
"IN018103100","PATIALA, IN","1991-08-29","80","88",
"IN018103100","PATIALA, IN","1991-08-30","80","89","76"
"IN018103100","PATIALA, IN","1991-09-01","85","91","79"
"IN018103100","PATIALA, IN","1991-09-02","83",,"76"
"IN018103100","PATIALA, IN","1991-09-03","87","94","78"
"IN018103100","PATIALA, IN","1991-09-04","86",,"81"
"IN018103100","PATIALA, IN","1991-09-05","83","90",
"IN018103100","PATIALA, IN","1991-09-06","83","91","77"
"IN018103100","PATIALA, IN","1991-09-07","84","91","74"
"IN018103100","PATIALA, IN","1991-09-08","81","92",
"IN018103100","PATIALA, IN","1991-09-09","84",,"75"
"IN018103100","PATIALA, IN","1991-09-10","83",,"77"
"IN018103100","PATIALA, IN","1991-09-11","83","90","78"
"IN018103100","PATIALA, IN","1991-09-12","83","92","79"
"IN018103100","PATIALA, IN","1991-09-13","84","92",
"IN018103100","PATIALA, IN","1991-09-14","82","90","77"
"IN018103100","PATIALA, IN","1991-09-15","82","89","78"
"IN018103100","PATIALA, IN","1991-09-16","78",,"72"
"IN018103100","PATIALA, IN","1991-09-17","80","90",
"IN018103100","PATIALA, IN","1991-09-18","82","91",
"IN018103100","PATIALA, IN","1991-09-19","80",,
"IN018103100","PATIALA, IN","1991-09-20","81","91",
"IN018103100","PATIALA, IN","1991-09-21","82","92",
"IN018103100","PATIALA, IN","1991-09-22","81","92","72"
"IN018103100","PATIALA, IN","1991-09-23","79","93","73"
"IN018103100","PATIALA, IN","1991-09-24","84","91",
"IN018103100","PATIALA, IN","1991-09-25","81","94","74"
"IN018103100","PATIALA, IN","1991-09-26","82","94","73"
"IN018103100","PATIALA, IN","1991-09-27","81","91","74"
"IN018103100","PATIALA, IN","1991-09-28","81","91",
"IN018103100","PATIALA, IN","1991-09-29","81","90",
"IN018103100","PATIALA, IN","1991-09-30","76","91","66"
"IN018103100","PATIALA, IN","1991-10-01","73","89",
"IN018103100","PATIALA, IN","1991-10-02","68","88","54"
"IN018103100","PATIALA, IN","1991-10-03","76","90","55"
"IN018103100","PATIALA, IN","1991-10-04","72",,"59"
"IN018103100","PATIALA, IN","1991-10-05","77","93",
"IN018103100","PATIALA, IN","1991-10-06","82","94","61"
"IN018103100","PATIALA, IN","1991-10-07","80","94","62"
"IN018103100","PATIALA, IN","1991-10-08","78",,"65"
"IN018103100","PATIALA, IN","1991-10-09","76","93",
"IN018103100","PATIALA, IN","1991-10-10","84","93","60"
"IN018103100","PATIALA, IN","1991-10-11","75","94","61"
"IN018103100","PATIALA, IN","1991-10-12","79","92",
"IN018103100","PATIALA, IN","1991-10-13","74","94","59"
"IN018103100","PATIALA, IN","1991-10-14","76","91","60"
"IN018103100","PATIALA, IN","1991-10-15","74","89","64"
"IN018103100","PATIALA, IN","1991-10-16","78","89","65"
"IN018103100","PATIALA, IN","1991-10-17","72","90","60"
"IN018103100","PATIALA, IN","1991-10-18","71",,"59"
"IN018103100","PATIALA, IN","1991-10-19","71","88",
"IN018103100","PATIALA, IN","1991-10-20","73","88","58"
"IN018103100","PATIALA, IN","1991-10-21","69","90","57"
"IN018103100","PATIALA, IN","1991-10-22","71","90","57"
"IN018103100","PATIALA, IN","1991-10-23","68","88",
"IN018103100","PATIALA, IN","1991-10-24","73","88","56"
"IN018103100","PATIALA, IN","1991-10-25","73","88","58"
"IN018103100","PATIALA, IN","1991-10-26","71","88",
"IN018103100","PATIALA, IN","1991-10-27","72","85","62"
"IN018103100","PATIALA, IN","1991-10-28","73","86","66"
"IN018103100","PATIALA, IN","1991-10-29","70","85",
"IN018103100","PATIALA, IN","1991-10-30","68",,"60"
"IN018103100","PATIALA, IN","1991-10-31","69","84","57"
"IN018103100","PATIALA, IN","1991-11-01","69","84",
"IN018103100","PATIALA, IN","1991-11-02","68","85","54"
"IN018103100","PATIALA, IN","1991-11-03","67","85",
"IN018103100","PATIALA, IN","1991-11-04","70","84","52"
"IN018103100","PATIALA, IN","1991-11-05","67","84","53"
"IN018103100","PATIALA, IN","1991-11-06","66","85",
"IN018103100","PATIALA, IN","1991-11-07","65","85",
"IN018103100","PATIALA, IN","1991-11-08","64","73","56"
"IN018103100","PATIALA, IN","1991-11-09","66",,"52"
"IN018103100","PATIALA, IN","1991-11-10","65",,"53"
"IN018103100","PATIALA, IN","1991-11-11","62","72",
"IN018103100","PATIALA, IN","1991-11-12","63","78","53"
"IN018103100","PATIALA, IN","1991-11-13","64","79","53"
"IN018103100","PATIALA, IN","1991-11-14","67","79","52"
"IN018103100","PATIALA, IN","1991-11-15","60","80",
"IN018103100","PATIALA, IN","1991-11-16","61","81","48"
"IN018103100","PATIALA, IN","1991-11-17","61","79","49"
"IN018103100","PATIALA, IN","1991-11-18","63","78","49"
"IN018103100","PATIALA, IN","1991-11-19","60","76",
"IN018103100","PATIALA, IN","1991-11-20","61","78","47"
"IN018103100","PATIALA, IN","1991-11-21","60","80","47"
"IN018103100","PATIALA, IN","1991-11-22","62","81","46"
"IN018103100","PATIALA, IN","1991-11-23","60","80","46"
"IN018103100","PATIALA, IN","1991-11-24","63","79","47"
"IN018103100","PATIALA, IN","1991-11-25","62","77","54"
"IN018103100","PATIALA, IN","1991-11-26","59","76",
"IN018103100","PATIALA, IN","1991-11-27","60","77","47"
"IN018103100","PATIALA, IN","1991-11-28","61","78","51"
"IN018103100","PATIALA, IN","1991-11-29","62","78","45"
"IN018103100","PATIALA, IN","1991-11-30","60","76",
"IN018103100","PATIALA, IN","1991-12-01","54",,"43"
"IN018103100","PATIALA, IN","1991-12-02","53",,"45"
"IN018103100","PATIALA, IN","1991-12-03","58","74",
"IN018103100","PATIALA, IN","1991-12-04","54","76","42"
"IN018103100","PATIALA, IN","1991-12-05","59","75","45"
"IN018103100","PATIALA, IN","1991-12-06","57","76","50"
"IN018103100","PATIALA, IN","1991-12-07","60","74","48"
"IN018103100","PATIALA, IN","1991-12-08","60",,"47"
"IN018103100","PATIALA, IN","1991-12-09","56","76","48"
"IN018103100","PATIALA, IN","1991-12-10","60",,"50"
"IN018103100","PATIALA, IN","1991-12-11","59","75","47"
"IN018103100","PATIALA, IN","1991-12-12","58","74","46"
"IN018103100","PATIALA, IN","1991-12-13","57",,"48"
"IN018103100","PATIALA, IN","1991-12-14","63",,"48"
"IN018103100","PATIALA, IN","1991-12-15","61","78","47"
"IN018103100","PATIALA, IN","1991-12-16","58","72","50"
"IN018103100","PATIALA, IN","1991-12-17","54",,"46"
"IN018103100","PATIALA, IN","1991-12-18","57","74","48"
"IN018103100","PATIALA, IN","1991-12-19","58","72",
"IN018103100","PATIALA, IN","1991-12-20","60","70","50"
"IN018103100","PATIALA, IN","1991-12-22","55","60",
"IN018103100","PATIALA, IN","1991-12-23","55","63","46"
"IN018103100","PATIALA, IN","1991-12-24","55","63","52"
"IN018103100","PATIALA, IN","1991-12-25","52","57",
"IN018103100","PATIALA, IN","1991-12-26","53","62","45"
"IN018103100","PATIALA, IN","1991-12-27","50",,
"IN018103100","PATIALA, IN","1991-12-28","49","67",
"IN018103100","PATIALA, IN","1991-12-29","50","63","41"
"IN018103100","PATIALA, IN","1991-12-30","48","62","40"
"IN018103100","PATIALA, IN","1991-12-31","48",,"39"
"IN018103100","PATIALA, IN","1992-01-01","46",,"40"
"IN018103100","PATIALA, IN","1992-01-02","53","63","42"
"IN018103100","PATIALA, IN","1992-01-03","49","65","37"
"IN018103100","PATIALA, IN","1992-01-04","51","65","44"
"IN018103100","PATIALA, IN","1992-01-05","54","67","46"
"IN018103100","PATIALA, IN","1992-01-06","59","69",
"IN018103100","PATIALA, IN","1992-01-07","59","68","52"
"IN018103100","PATIALA, IN","1992-01-08","59","67","51"
"IN018103100","PATIALA, IN","1992-01-09","52","59",
"IN018103100","PATIALA, IN","1992-01-10","53",,"42"
"IN018103100","PATIALA, IN","1992-01-11","52",,"51"
"IN018103100","PATIALA, IN","1992-01-12","45",,"41"
"IN018103100","PATIALA, IN","1992-01-13","53","60",
"IN018103100","PATIALA, IN","1992-01-14","50","63",
"IN018103100","PATIALA, IN","1992-01-15","48","62","39"
"IN018103100","PATIALA, IN","1992-01-16","51","67","39"
"IN018103100","PATIALA, IN","1992-01-17","54","68","44"
"IN018103100","PATIALA, IN","1992-01-18","51","65","44"
"IN018103100","PATIALA, IN","1992-01-19","53","68",
"IN018103100","PATIALA, IN","1992-01-20","55","69","40"
"IN018103100","PATIALA, IN","1992-01-21","57","70","43"
"IN018103100","PATIALA, IN","1992-01-22","54","71","42"
"IN018103100","PATIALA, IN","1992-01-23","57","71","44"
"IN018103100","PATIALA, IN","1992-01-24","62","69","54"
"IN018103100","PATIALA, IN","1992-01-25","62","74",
"IN018103100","PATIALA, IN","1992-01-26","61","71","54"
"IN018103100","PATIALA, IN","1992-01-27","60","65",
"IN018103100","PATIALA, IN","1992-01-28","60","66","57"
"IN018103100","PATIALA, IN","1992-01-29","61","65","58"
"IN018103100","PATIALA, IN","1992-01-30","57","60",
"IN018103100","PATIALA, IN","1992-02-01","56","64","50"
"IN018103100","PATIALA, IN","1992-02-02","53","64",
"IN018103100","PATIALA, IN","1992-02-03","53","67","42"
"IN018103100","PATIALA, IN","1992-02-04","54","69","47"
"IN018103100","PATIALA, IN","1992-02-05","56","70",
"IN018103100","PATIALA, IN","1992-02-06","53","55","51"
"IN018103100","PATIALA, IN","1992-02-07","54","60",
"IN018103100","PATIALA, IN","1992-02-08","54","64","46"
"IN018103100","PATIALA, IN","1992-02-09","55","65","46"
"IN018103100","PATIALA, IN","1992-02-10","55","66","45"
"IN018103100","PATIALA, IN","1992-02-11","56","67","44"
"IN018103100","PATIALA, IN","1992-02-12","59","67","47"
"IN018103100","PATIALA, IN","1992-02-13","62","72",
"IN018103100","PATIALA, IN","1992-02-14","55","63",
"IN018103100","PATIALA, IN","1992-02-16","52","69","44"
"IN018103100","PATIALA, IN","1992-02-17","54","68","42"
"IN018103100","PATIALA, IN","1992-02-18","49",,"46"
"IN018103100","PATIALA, IN","1992-02-19","52","63",
"IN018103100","PATIALA, IN","1992-02-20","56","69","42"
"IN018103100","PATIALA, IN","1992-02-21","55","70","44"
"IN018103100","PATIALA, IN","1992-02-22","56","70","45"
"IN018103100","PATIALA, IN","1992-02-23","57","71","45"
"IN018103100","PATIALA, IN","1992-02-24","59","72","46"
"IN018103100","PATIALA, IN","1992-02-25","60","73","48"
"IN018103100","PATIALA, IN","1992-02-26","60","75","49"
"IN018103100","PATIALA, IN","1992-02-27","64","79","51"
"IN018103100","PATIALA, IN","1992-02-28","66","79","54"
"IN018103100","PATIALA, IN","1992-02-29","67",,"59"
"IN018103100","PATIALA, IN","1992-03-01","66","81",
"IN018103100","PATIALA, IN","1992-03-03","60","75","49"
"IN018103100","PATIALA, IN","1992-03-04","68","80","49"
"IN018103100","PATIALA, IN","1992-03-05","69",,"56"
"IN018103100","PATIALA, IN","1992-03-06","62","77","54"
"IN018103100","PATIALA, IN","1992-03-07","61","76","50"
"IN018103100","PATIALA, IN","1992-03-08","63","79","51"
"IN018103100","PATIALA, IN","1992-03-09","67","80","51"
"IN018103100","PATIALA, IN","1992-03-10","67","84",
"IN018103100","PATIALA, IN","1992-03-11","72","86",
"IN018103100","PATIALA, IN","1992-03-12","69","76","63"
"IN018103100","PATIALA, IN","1992-03-13","66",,
"IN018103100","PATIALA, IN","1992-03-14","62","76",
"IN018103100","PATIALA, IN","1992-03-15","60","75","49"
"IN018103100","PATIALA, IN","1992-03-16","65","78",
"IN018103100","PATIALA, IN","1992-03-17","64","80",
"IN018103100","PATIALA, IN","1992-03-18","66","84","53"
"IN018103100","PATIALA, IN","1992-03-19","71","87","53"
"IN018103100","PATIALA, IN","1992-03-20","72","83",
"IN018103100","PATIALA, IN","1992-03-21","71","85","59"
"IN018103100","PATIALA, IN","1992-03-22","70","82","63"
"IN018103100","PATIALA, IN","1992-03-23","67","76","63"
"IN018103100","PATIALA, IN","1992-03-24","70","83","62"
"IN018103100","PATIALA, IN","1992-03-25","65",,
"IN018103100","PATIALA, IN","1992-03-26","72","87",
"IN018103100","PATIALA, IN","1992-03-27","72",,
"IN018103100","PATIALA, IN","1992-03-28","68","81","61"
"IN018103100","PATIALA, IN","1992-03-29","71","85","56"
"IN018103100","PATIALA, IN","1992-03-30","67","83","58"
"IN018103100","PATIALA, IN","1992-03-31","70","84","55"
"IN018103100","PATIALA, IN","1992-04-01","73","86","56"
"IN018103100","PATIALA, IN","1992-04-02","74","87",
"IN018103100","PATIALA, IN","1992-04-05","78",,"63"
"IN018103100","PATIALA, IN","1992-04-06","75",,
"IN018103100","PATIALA, IN","1992-04-07","72","87","62"
"IN018103100","PATIALA, IN","1992-04-08","80","90","63"
"IN018103100","PATIALA, IN","1992-04-09","78","95","62"
"IN018103100","PATIALA, IN","1992-04-10","76","91",
"IN018103100","PATIALA, IN","1992-04-11","78","91","62"
"IN018103100","PATIALA, IN","1992-04-12","79","93",
"IN018103100","PATIALA, IN","1992-04-13","83","93","62"
"IN018103100","PATIALA, IN","1992-04-14","76","92","62"
"IN018103100","PATIALA, IN","1992-04-15","79","92","60"
"IN018103100","PATIALA, IN","1992-04-16","76",,"62"
"IN018103100","PATIALA, IN","1992-04-17","80","97",
"IN018103100","PATIALA, IN","1992-04-18","82","101",
"IN018103100","PATIALA, IN","1992-04-19","77",,"63"
"IN018103100","PATIALA, IN","1992-04-20","89","103","66"
"IN018103100","PATIALA, IN","1992-04-21","82",,
"IN018103100","PATIALA, IN","1992-04-22","78","92",
"IN018103100","PATIALA, IN","1992-04-23","77","93","63"
"IN018103100","PATIALA, IN","1992-04-24","82",,"65"
"IN018103100","PATIALA, IN","1992-04-25","87","101",
"IN018103100","PATIALA, IN","1992-04-26","87","101","69"
"IN018103100","PATIALA, IN","1992-04-28","89","104","72"
"IN018103100","PATIALA, IN","1992-04-29","90","102",
"IN018103100","PATIALA, IN","1992-04-30","87","100",
"IN018103100","PATIALA, IN","1992-05-01","84","98",
"IN018103100","PATIALA, IN","1992-05-02","85","98","68"
"IN018103100","PATIALA, IN","1992-05-03","81",,
"IN018103100","PATIALA, IN","1992-05-04","75",,"51"
"IN018103100","PATIALA, IN","1992-05-06","83","96",
"IN018103100","PATIALA, IN","1992-05-07","77",,
"IN018103100","PATIALA, IN","1992-05-08","81",,
"IN018103100","PATIALA, IN","1992-05-10","94","103",
"IN018103100","PATIALA, IN","1992-05-12","101","108",
"IN018103100","PATIALA, IN","1992-05-13","93","109",
"IN018103100","PATIALA, IN","1992-05-14","94","107",
"IN018103100","PATIALA, IN","1992-05-15","93","108","77"
"IN018103100","PATIALA, IN","1992-05-16","90","101",
"IN018103100","PATIALA, IN","1992-05-17","83","102","73"
"IN018103100","PATIALA, IN","1992-05-18","88","101","71"
"IN018103100","PATIALA, IN","1992-05-19","83","97",
"IN018103100","PATIALA, IN","1992-05-20","86","100","67"
"IN018103100","PATIALA, IN","1992-05-21","83","101","70"
"IN018103100","PATIALA, IN","1992-05-22","87","103","73"
"IN018103100","PATIALA, IN","1992-05-23","85",,"73"
"IN018103100","PATIALA, IN","1992-05-24","92","102",
"IN018103100","PATIALA, IN","1992-05-25","86","96","74"
"IN018103100","PATIALA, IN","1992-05-26","85","95","76"
"IN018103100","PATIALA, IN","1992-05-27","88","96","77"
"IN018103100","PATIALA, IN","1992-05-28","89","102","76"
"IN018103100","PATIALA, IN","1992-05-29","84",,"77"
"IN018103100","PATIALA, IN","1992-05-30","84","97",
"IN018103100","PATIALA, IN","1992-05-31","85","98","69"
"IN018103100","PATIALA, IN","1992-06-01","89","101","71"
"IN018103100","PATIALA, IN","1992-06-02","93","106","70"
"IN018103100","PATIALA, IN","1992-06-03","93","109","75"
"IN018103100","PATIALA, IN","1992-06-04","92","108",
"IN018103100","PATIALA, IN","1992-06-05","88",,
"IN018103100","PATIALA, IN","1992-06-06","95","110","78"
"IN018103100","PATIALA, IN","1992-06-07","95","112","78"
"IN018103100","PATIALA, IN","1992-06-08","89",,"82"
"IN018103100","PATIALA, IN","1992-06-09","93","100","79"
"IN018103100","PATIALA, IN","1992-06-10","92","107","80"
"IN018103100","PATIALA, IN","1992-06-11","89","98","79"
"IN018103100","PATIALA, IN","1992-06-12","89","103",
"IN018103100","PATIALA, IN","1992-06-13","90","105",
"IN018103100","PATIALA, IN","1992-06-14","95","106","80"
"IN018103100","PATIALA, IN","1992-06-15","97","108",
"IN018103100","PATIALA, IN","1992-06-16","91","108",
"IN018103100","PATIALA, IN","1992-06-17","95","110","81"
"IN018103100","PATIALA, IN","1992-06-18","96","111","83"
"IN018103100","PATIALA, IN","1992-06-19","93","104","84"
"IN018103100","PATIALA, IN","1992-06-20","95",,"86"
"IN018103100","PATIALA, IN","1992-06-21","87","103",
"IN018103100","PATIALA, IN","1992-06-23","91","101",
"IN018103100","PATIALA, IN","1992-06-24","94","103",
"IN018103100","PATIALA, IN","1992-06-25","83",,"75"
"IN018103100","PATIALA, IN","1992-06-26","86","92",
"IN018103100","PATIALA, IN","1992-06-27","92","97",
"IN018103100","PATIALA, IN","1992-06-28","87","94",
"IN018103100","PATIALA, IN","1992-06-29","83","92","71"
"IN018103100","PATIALA, IN","1992-06-30","82","94","73"
"IN018103100","PATIALA, IN","1992-07-01","78",,
"IN018103100","PATIALA, IN","1992-07-02","85","96",
"IN018103100","PATIALA, IN","1992-07-03","84","92","78"
"IN018103100","PATIALA, IN","1992-07-04","87","96","78"
"IN018103100","PATIALA, IN","1992-07-05","91","100","81"
"IN018103100","PATIALA, IN","1992-07-06","78",,"73"
"IN018103100","PATIALA, IN","1992-07-07","87","94","78"
"IN018103100","PATIALA, IN","1992-07-08","87","95",
"IN018103100","PATIALA, IN","1992-07-09","83","92",
"IN018103100","PATIALA, IN","1992-07-10","83","92","79"
"IN018103100","PATIALA, IN","1992-07-11","84","94",
"IN018103100","PATIALA, IN","1992-07-12","81",,
"IN018103100","PATIALA, IN","1992-07-13","86","94","79"
"IN018103100","PATIALA, IN","1992-07-14","87","94","79"
"IN018103100","PATIALA, IN","1992-07-15","88","95",
"IN018103100","PATIALA, IN","1992-07-16","85",,
"IN018103100","PATIALA, IN","1992-07-17","84",,"79"
"IN018103100","PATIALA, IN","1992-07-18","85","92",
"IN018103100","PATIALA, IN","1992-07-19","86","94","80"
"IN018103100","PATIALA, IN","1992-07-20","86","94","80"
"IN018103100","PATIALA, IN","1992-07-21","84","91","76"
"IN018103100","PATIALA, IN","1992-07-22","84","94",
"IN018103100","PATIALA, IN","1992-07-23","81","87",
"IN018103100","PATIALA, IN","1992-07-24","79",,
"IN018103100","PATIALA, IN","1992-07-25","81","87",
"IN018103100","PATIALA, IN","1992-07-26","80","85","77"
"IN018103100","PATIALA, IN","1992-07-27","86","94","80"
"IN018103100","PATIALA, IN","1992-07-28","88","94","81"
"IN018103100","PATIALA, IN","1992-07-29","83","92","77"
"IN018103100","PATIALA, IN","1992-07-30","84","90","80"
"IN018103100","PATIALA, IN","1992-07-31","88","93",
"IN018103100","PATIALA, IN","1992-08-01","85","93","80"
"IN018103100","PATIALA, IN","1992-08-02","78","80",
"IN018103100","PATIALA, IN","1992-08-03","81","86","78"
"IN018103100","PATIALA, IN","1992-08-04","87","92","80"
"IN018103100","PATIALA, IN","1992-08-05","83",,"79"
"IN018103100","PATIALA, IN","1992-08-06","84","93","79"
"IN018103100","PATIALA, IN","1992-08-07","85","93",
"IN018103100","PATIALA, IN","1992-08-08","83","90","78"
"IN018103100","PATIALA, IN","1992-08-09","78","82","74"
"IN018103100","PATIALA, IN","1992-08-10","77","80",
"IN018103100","PATIALA, IN","1992-08-11","84","92","76"
"IN018103100","PATIALA, IN","1992-08-12","87",,"80"
"IN018103100","PATIALA, IN","1992-08-13","81","89","78"
"IN018103100","PATIALA, IN","1992-08-14","86","94","79"
"IN018103100","PATIALA, IN","1992-08-15","87",,"82"
"IN018103100","PATIALA, IN","1992-08-17","84","92","76"
"IN018103100","PATIALA, IN","1992-08-18","81","92",
